ID,target
27d33c686,2372603.0
27d61a15b,1618601.0
27d7098b2,830677.5625
27d8fbf66,2409747.75
27d99981a,1033087.5625
27d9ffd28,4321629.5
27daa6be7,1062767.25
27dd3b5eb,1582966.375
27dd9d7c0,472088.6875
27ddd0703,1942480.625
27def6ff2,2884214.5
27e2b2874,1445013.625
27e3667b4,1678641.625
27e384354,1919310.0
27e4d48ad,645658.75
27e7be417,2218744.5
27e7d0bb6,1363458.75
27eab302b,3661337.75
27eb0cbef,2237915.0
27ee3285b,1974340.875
27ef662e3,2321366.75
27ef6fec8,1579922.875
27f0025da,1655735.5
27f25f58d,1893972.125
27f2cd3cc,1584120.125
27f523935,6890314.5
27f68d7aa,1625707.875
27f7b8781,2391084.0
27f9e26c0,1478234.75
27fbc6e6e,1439168.625
27fcf4e40,1597917.0
27fe58418,2762615.75
27fea0096,2509357.0
27ffacc61,248536.59375
2801180e9,6857354.0
28039acb5,1677115.125
2805e38e4,2508196.75
280940ebe,4396380.0
2809adc2f,1496083.375
280a065e4,1040793.0625
280c6b05a,1662869.125
280fb5fb2,1554673.625
28113acec,1113548.625
28120e507,2400925.5
281284d6e,1659296.875
2816d4612,1631722.125
281a4a91c,1554113.25
281a596bc,1082856.5
281a9b741,1382088.125
281b0d491,1260108.375
281cea110,1535049.5
281d2f1b7,1756797.25
281d76056,1671470.75
281e3e895,1677115.125
281ff0b00,1322486.625
28223fb22,1844819.75
28226b7e9,1687785.125
282288563,2105163.25
2823f55e0,1677115.125
2825355e1,1619779.25
2825e385f,1603923.25
282822d4f,1723032.875
2828e1777,2976904.75
282946efa,1955247.25
282ab5da3,497723.8125
282bd7f91,1883271.75
282c74882,3129612.0
282cab36f,99772.0625
282d1ed35,1701819.25
282d514b1,1968801.625
282f2ca6d,1277721.5
283183b81,1056839.5
283235288,13374432.0
28323c051,1740801.625
283252786,1478257.25
2832839d1,1657143.0
2834a318d,1256677.25
283556801,2464687.5
28357c12c,1686649.125
283748b30,4329211.5
28389cb55,2046724.25
2838ea39f,1556436.0
283984d5d,1058011.25
283b2c0ad,1661507.5
283c225cc,1677115.125
283c9218a,1810359.625
283d48021,7272627.0
283d9017d,2866112.0
283f5a322,1677115.125
2842e1cac,611884.6875
28444cf9a,1551412.25
2848c6c0e,1677295.875
284975b0b,1942291.75
284977737,619138.125
28498eb42,1268839.0
284aa152a,1569966.25
284d5fdb5,2949715.5
284e696fc,1833648.375
284f8729b,1631611.625
28508c485,1540787.125
2852b1a9f,1615120.75
2852b8a6d,870020.625
2853135cf,1598324.0
285347f3f,2339821.25
28550b18f,1642249.0
285763b94,5642819.5
2859948da,1589668.25
285aada60,1677115.125
285ae4514,1765270.0
285ca703e,1734530.875
285cb383a,2018300.625
285cb65af,2104806.0
285ef8608,1491455.0
285f32c12,953264.4375
285fd3622,1677115.125
2860d88c7,1873946.5
28665a42f,1609072.625
2867c5638,1387084.625
2868edb6a,6106954.5
2868f6fe2,1536717.875
286d04d56,2437360.5
286e359a0,1237145.875
28706ba72,1996842.375
2871a4369,1714967.25
28723ce7f,1598327.0
28732da50,2163339.0
287387999,1677115.125
28744cdea,2175116.5
28745cab4,1177946.75
28749bfc3,8739321.0
2875f1bb9,1098450.875
2876db2f7,1624764.0
2877ea40f,1512639.375
28786fafd,1250893.625
2878bc22c,1677115.125
2879e4b25,2572012.25
287bc3414,1685978.5
287bcf5dd,1702665.0
287c6e9c8,1677115.125
287c7718a,1668325.375
287ccc3c3,1902974.125
287d524fe,3262522.75
287f5d147,8916670.0
288148459,1677115.125
2881a13c2,1677115.125
2881b145f,1792869.0
288252832,1612252.25
2882787a6,1677115.125
2882aa36e,1236546.75
288563ccf,1708607.125
2885eb94f,2278465.75
28863bfea,2283371.0
288a2d347,1866647.875
288a8e0ca,931033.8125
288b29f41,1598284.375
288b9b62d,1149917.0
288bb5c45,1594432.625
288bc16b3,2259083.75
288cbdead,10477748.0
289055167,1594055.625
2892fe70f,1535944.25
28948376c,647540.125
2897070c2,1042545.4375
2897ecd2a,4648199.5
289abc062,1785213.375
289ad21e3,1759233.25
289de535f,1635305.25
289e5330d,2338752.75
289f47fd6,17225894.0
28a355789,1477217.25
28a701305,1346534.625
28a98f639,1438420.875
28aa258fc,1594568.0
28acb21a0,2161870.75
28adb7d7c,3468171.25
28ae551b3,26470090.0
28aecab7d,1763104.75
28aee1857,1036775.9375
28aef700c,4852183.0
28b040918,1136426.75
28b0be985,937085.8125
28b251f92,1498276.5
28b348961,1365260.875
28b4654b9,1639402.625
28b4973e0,689786.9375
28b765a5f,1697585.25
28b7c8966,1714896.875
28b808f8b,1690596.125
28baa131e,8961716.0
28bcbe906,1228769.25
28be0a348,3597420.5
28bf4c189,1677115.125
28c013164,1597729.625
28c110d64,1820442.75
28c1bc8e2,1839798.375
28c2ed99f,1677115.125
28c79d153,1743782.5
28c7b6ca4,12620317.0
28c9f26b0,10006827.0
28ca65458,1664193.875
28ca74286,1887144.25
28d09c201,1642754.875
28d40b862,1354113.25
28d804da5,1584325.625
28d826f01,508529.40625
28d9fc4a5,668190.875
28daba323,1616535.375
28dd9ce31,2026745.0
28df16296,1096831.5
28df782da,4716992.0
28dfb08c3,985466.9375
28dfce5a1,1884556.25
28e7557f8,1642996.25
28e77d6fb,779440.4375
28e8fe9e4,3757308.0
28e948d66,3323911.25
28f2a49fc,1637899.25
28f4b02a3,436860.90625
28f5cfe64,1822374.25
28f7923f5,1540155.5
28f8155bc,2355471.0
28f8aa761,1662816.875
28f95fc85,1449376.25
28fb22f31,1494242.625
28fca0ddd,1468045.0
28fd2bfcb,2009178.5
28fd32d0c,1525531.375
290176e9a,1765578.125
2901a978a,1042439.0625
290345231,3327308.0
29035e0f6,1655153.0
29044908c,1361048.875
2906379fa,1022571.875
2906d3a43,4508640.5
290ba9992,1625396.375
290c5c7e9,5605157.5
290c9a63f,1730888.875
290f347bc,1677115.125
2911038f9,3855951.75
291404d66,1677115.125
29145df18,1758106.25
2914d0c11,1677115.125
29164bb43,3720762.25
2917d1951,1964420.5
2919237a3,7651551.0
291d574d4,1690949.25
291f6d74e,1552464.5
29203ca4d,884571.375
29244cb8a,1989226.25
2924fc763,1677115.125
29262fe7e,1868904.625
29264f900,1491689.625
292abe79c,2468347.75
292bd7df9,1627136.5
292c39c4d,4793650.5
293131071,78944.5078125
29337a4af,1677115.125
293380df9,1287687.625
29377fb2e,3503418.75
2938aaa18,454260.46875
2939e4bc1,1703162.0
293b47bef,826002.5625
293bb9f5a,5675514.5
293cdc3f7,1941697.25
293d5b0ed,1677115.125
2941f8c2b,1677115.125
2944531e3,1677115.125
294568802,990939.5625
29470a2ae,1772375.25
29472ce20,5368270.5
294767e84,3372525.5
29479221d,1677115.125
2948247a0,1226567.0
294826533,1525253.5
294bf944c,1973678.125
294d6068e,2229757.75
294d87900,1677115.125
294ddf16b,1716973.625
29501ca86,1637269.875
295062d87,1631846.625
2950bc599,1618673.5
2950effcd,1677115.125
2952f7adc,1563590.5
2953050f9,1899543.5
29562becc,1969025.125
295794104,1893044.0
295964941,2328861.75
2959db43a,1046386.3125
295b1a7d2,2962602.25
29604b098,1402916.0
2963a9a78,1579486.0
29649a883,6170232.5
2965ac1a5,2216304.0
296687b97,2926942.25
2966f45f0,120103.375
296706e9d,8639564.0
29674e5fe,8191383.0
2967c1de0,1514111.5
296828e04,1293843.625
296b5011e,11461904.0
296cc4a1b,1677115.125
296d3a85e,1543937.875
29707de4d,5754438.0
29713f932,922458.1875
29717ba1e,1777705.875
29719d4d8,5606590.5
297290e15,1677115.125
297294e8a,1004199.375
2972da187,1040178.8125
297405b42,1694752.875
29754654c,913291.5625
2975ce825,1312967.25
29788f817,1569475.25
2978f9315,1805192.75
297a9e683,2901086.25
297dd1fde,2417638.75
297def980,1606363.375
297e0e0f5,2045879.25
297e3079b,1438739.125
297e4b5cf,2688045.0
297ff93db,955266.5625
298103fa2,1698905.25
2985d9204,2286489.25
2986b97a4,1510350.25
2987283ce,1730312.875
2987c17c6,2185035.75
2989daeb8,1738676.25
298b3bd2e,1652712.875
298e5d51f,3364581.0
298fccac8,2024755.25
29908d89e,1049695.625
2990a6e7c,1677115.125
2991609f8,4442704.5
29935d4ef,1033190.0
299380eab,1668320.625
299641fa0,1983102.5
29982daf8,353068.34375
299c093e2,1730781.625
299c7960a,2947806.25
299dd46cd,1689418.0
299e23996,3261035.75
299e43480,1652424.5
29a027664,3036814.75
29a0df539,3132891.0
29a1dc902,3514549.0
29a2231b4,2112093.0
29a29bb43,1218155.125
29a3b6b83,1437603.5
29a4b4914,1650668.25
29a65f625,2189892.25
29a974448,1822351.75
29ac1b247,1765541.125
29ad0c7ba,2110872.75
29ae88393,2073729.875
29af84ed4,1677115.125
29b06b3b7,1584614.25
29b1b7c1c,1581288.625
29b36c533,1349086.125
29b4092a0,1677115.125
29b66ac70,1649065.0
29b6b737a,1647200.875
29b6fa84f,987632.75
29b752260,1952264.125
29b7a5c60,1677115.125
29b89da3d,2183471.25
29bc4cc1a,2520175.75
29bcf0e06,3903459.0
29bda9b22,3131424.25
29c1aeb0f,1862153.0
29c24221c,5068790.5
29c28ade4,1075063.125
29c2d6af5,1149377.5
29c2e7b12,2198033.5
29c4dc959,1341182.75
29c62cd52,1373426.625
29c661190,1973559.625
29c849658,1603553.125
29c8d35b2,1904542.75
29cab3150,1721832.125
29cc0c64f,2218816.5
29ccedfd0,2792132.75
29cd16f41,1408748.0
29cda8583,1843852.375
29ce80a73,1578650.25
29d01b47f,5920175.5
29d2c5a5d,1576350.0
29d3bfd06,1677115.125
29d406b7f,1221220.0
29d4498a9,944521.9375
29d48cee6,1670857.125
29d4c6732,1168986.125
29d52d913,1677115.125
29d6b4110,8057253.5
29d7e832a,1455402.875
29d8616eb,2081534.5
29db83d55,1649991.5
29dcf8c4b,2237853.0
29deb9345,4633775.0
29df023b6,1713612.0
29dfc6eb0,1514410.375
29e0cf44d,3434457.5
29e0fd246,5076947.0
29e11adcf,1488576.0
29e3c1146,1804358.0
29e3ccec4,5995624.5
29e5440b8,1478867.875
29e5d9b51,1757403.875
29e6069e5,748252.0625
29e6152d9,1667315.375
29e64ca11,1626959.625
29e79f969,2035904.25
29eacae59,1303937.875
29eb6e188,1677115.125
29ecf832e,3281300.75
29f10c1e5,1590006.375
29f111263,1802997.375
29f40e1ee,10864132.0
29f580037,1028827.375
29f5aa916,1693940.125
29f5e417e,1513486.375
29f5e99ed,5242439.5
29f791b75,1480565.5
29f88cdd7,2493940.25
29fce8da5,1677115.125
29fcedaeb,1641048.125
29fcf47e6,1677115.125
29fee1c24,1372116.25
2a018934a,2610319.0
2a04641be,106362.4609375
2a06e43b5,1476575.0
2a07b7bee,2140471.5
2a0940ae1,1656804.875
2a09435bc,2826449.5
2a0a46d67,2563380.5
2a0a5add6,7058289.0
2a0aa2e80,2414339.25
2a0b9a6ec,1740149.25
2a0e61c5e,3760150.5
2a117136f,2428395.25
2a1195af3,1677115.125
2a12e8369,705189.8125
2a17af4db,1769475.375
2a17e031d,1703152.25
2a1d36e91,1677115.125
2a1db9655,1677115.125
2a207b19e,1684906.375
2a227e27f,1677115.125
2a2287076,1355588.75
2a24f0e56,3262547.5
2a2679008,1665886.5
2a27eee90,1677115.125
2a28530e0,2003597.0
2a29504c1,2856784.75
2a29c45ef,2247812.0
2a2a887f2,1991899.125
2a2c51983,1584076.375
2a2c5d4a1,1632101.875
2a2fd4c5c,1664351.0
2a3052a5d,1067876.5
2a3163f36,1565818.375
2a316cd5d,1976959.75
2a338fcbb,1469304.25
2a34aabe2,1371721.125
2a36e999d,2176297.0
2a377ad63,1723185.75
2a37f19ae,1876672.125
2a38ad7d7,1531034.875
2a38c518f,1439004.0
2a38e762a,1728953.75
2a39575e0,2234624.25
2a3984f8c,1645428.25
2a3afee8b,11023331.0
2a3b71721,1075227.125
2a3b9167b,1677115.125
2a3e6addc,1835791.75
2a4159491,2577094.75
2a4160e60,1605818.125
2a4250843,2674605.0
2a4444f1b,1956836.625
2a4626814,1551688.875
2a465425c,1659428.25
2a4704eee,3194626.75
2a496ba2c,811939.625
2a49bd722,1561514.75
2a4a6f29b,2011663.375
2a4aaecee,2054821.125
2a4cebfd9,1023358.1875
2a4db96d9,2578577.25
2a4eefbe1,1219777.875
2a51aee7c,1438769.25
2a535a9e1,1632811.875
2a556b3b5,2736504.25
2a55e98df,2448188.5
2a56539ba,1566772.875
2a56a7d21,3237417.5
2a5742353,5087886.5
2a579ef03,2113332.25
2a587b19b,3364767.25
2a596409c,1629604.125
2a599ec4b,2058822.625
2a5bac6ae,1677115.125
2a5d32971,1626967.375
2a5f5ef02,1332861.5
2a6319c12,1698312.375
2a63bb9dd,1944252.5
2a6492230,1607482.125
2a656e185,1707330.125
2a66c54e2,1718738.0
2a684f736,504948.9375
2a69d0d08,1705109.0
2a6c1807d,1483496.875
2a6f5053f,2596034.25
2a6f54217,2951733.25
2a6f7e6cd,1051096.125
2a72a9713,1611729.5
2a7461a07,587065.375
2a761264e,1477206.0
2a761b4c2,1748782.0
2a77c35da,1199871.0
2a781b513,1640473.875
2a78ecd12,1995945.625
2a79a60e7,1646784.625
2a7a5eaa4,1522676.75
2a7bfa73c,1869851.375
2a7c8849b,1837354.125
2a7d8800c,1707857.75
2a7e1c8c5,1624641.625
2a7e362d7,1616504.625
2a7f05dde,1644538.75
2a8169ade,2043605.5
2a81f86a0,2350485.0
2a8537416,1584762.375
2a8606934,3241854.25
2a87cfe08,1784386.25
2a8ad02bd,1677115.125
2a8db3d51,1703616.875
2a944b628,2190635.75
2a9477e0a,1670567.125
2a947b941,4345442.5
2a9803a2a,1968336.125
2a9d5e724,1677115.125
2a9d6f65c,1541817.625
2a9e0aa86,1663178.375
2a9ebff76,1558805.25
2a9ee10ca,1068236.125
2aa0baca8,2209704.5
2aa13c20a,1011025.875
2aa310435,3379202.75
2aa4875b1,2663052.25
2aa65ca10,1703914.25
2aa71ffbe,1677115.125
2aa924980,1736106.375
2aa97a734,2690481.5
2aab5ec7a,1688028.125
2aac16d01,2524409.25
2aae0908d,1626981.25
2aaed393f,1663417.875
2aaef9981,1646784.625
2aaf17cd5,750313.5625
2ab06d266,1677115.125
2ab1f0a78,11579243.0
2ab2ebaa6,1570247.75
2ab6088c4,1750302.0
2ab6255a2,3900872.5
2ab6ca689,1410466.125
2abc26dd8,2821981.25
2ac03945f,669806.3125
2ac09f4ae,1427246.0
2ac1d27a8,1048664.0
2ac2e5c20,1648467.5
2ac47d955,1639043.0
2ac5fffe6,1579237.5
2ac7644aa,6892371.5
2ac862c00,970853.1875
2aca6d6ac,403866.09375
2acb6178a,476442.0
2acd130bc,1406224.5
2ace18f6c,1290964.5
2acf03302,1677115.125
2acf99349,2312116.0
2acfc5078,1348827.625
2acfebdd8,1369108.5
2ad1f5980,1547155.5
2ad231de6,1544933.5
2ad32f85e,1311598.125
2ad432a41,1096815.875
2ad6fd5b6,777821.625
2ad73db40,11142809.0
2ad826f5f,1313976.875
2ada0205a,4126674.25
2adc77046,1452304.0
2adcf4567,367093.8125
2addc3066,1652040.0
2ae0a2488,1169651.875
2ae0c1652,3252212.25
2ae17b548,1736197.5
2ae1f3aa4,1686066.875
2ae4808c9,1646717.125
2ae484af1,1813876.5
2ae5394d3,1492273.0
2ae540ea2,3256399.0
2ae54ce22,1130086.0
2ae5ed0d8,8439654.0
2ae61e986,2163956.0
2ae70f9d0,1677115.125
2ae7d67a2,1677115.125
2ae8c11ba,2463141.5
2ae93f5c5,623057.5625
2ae9546e1,1283264.5
2aea5238d,6418768.5
2aec54ac0,1748898.75
2aeca7bfd,1677115.125
2aedfee09,1523301.25
2aeeb142e,1645194.5
2aef32e6f,1190241.875
2aef95560,1677115.125
2af0e9a02,1703292.0
2af124526,8115260.0
2af14779f,2736264.0
2af1a4f12,3285562.5
2af2cd577,1574405.875
2af4f4116,1739634.875
2af600f66,4525816.5
2af612e58,2403690.75
2af86ee81,2860978.0
2af9eeb9b,5193899.5
2afc17284,1968598.875
2afc5c5a2,2030174.875
2b00d7f8e,1662664.625
2b0106449,1238511.75
2b020551f,2048770.875
2b02cda8c,1729997.75
2b0497086,14913059.0
2b04b13e5,2102823.75
2b05c97d1,1924245.625
2b05d0eeb,2634269.25
2b0662c71,2578796.0
2b0880b01,1324003.5
2b09df91d,1313604.75
2b0a7fdc0,1345491.125
2b0fc838d,14839088.0
2b1213a39,107028.4375
2b1341fd9,1716592.125
2b137a620,1409106.75
2b145dda6,1236312.0
2b147ea01,3011811.75
2b14c173d,1573967.5
2b1520ac1,1677115.125
2b159a34c,2196505.75
2b15a6821,986394.0
2b163783d,1238465.625
2b1656859,2086738.0
2b1c3e36b,1638818.0
2b1d22f26,1542586.75
2b1d41413,2409295.25
2b1db19f8,3261362.25
2b1fa9647,1543019.375
2b2021705,1644179.625
2b2531bd5,2454917.25
2b26b1657,1006078.1875
2b29d9492,5792711.0
2b2bf5005,1112932.75
2b2de62c5,1677115.125
2b31b17ef,1661960.75
2b363085a,1479392.625
2b382e681,3990314.5
2b390f641,1545325.5
2b3a9807d,616209.9375
2b3adf783,3326140.5
2b3b5c3e4,1264567.5
2b3c8df10,3591000.5
2b3d26cdc,1726814.875
2b3d62205,1492332.875
2b3d82d0e,1294238.625
2b3d9ad00,798566.875
2b3da513a,1441956.125
2b3e12e0d,1937298.75
2b3e45764,1677115.125
2b3e5088c,2321949.25
2b3fd4128,1013651.875
2b424cbc8,1677115.125
2b42d7d4f,4693841.0
2b442f028,1010932.3125
2b449820a,1677115.125
2b45a14e4,1706511.25
2b4812f90,2315578.25
2b48be7e7,1723243.25
2b48f974f,915349.375
2b49bdcab,1561675.625
2b4ff182e,1692501.375
2b52d566d,1697883.25
2b5443b7b,1638396.0
2b54bbcfe,1081876.875
2b55fc10e,2497770.25
2b56f6073,1678326.375
2b5721462,1542101.375
2b573b1f3,1549696.875
2b5a6edd7,1944699.375
2b5aecfe9,9504862.0
2b5c11a00,1622972.25
2b5ee5daf,2069892.75
2b5f39b00,5326707.5
2b6433ccc,1601418.25
2b643b5b6,1243929.625
2b655ea01,1662591.625
2b66662dd,1604942.375
2b66912fc,2478627.75
2b680f124,1453239.25
2b6863efa,1639301.0
2b687f11d,1043190.9375
2b694199d,1437999.75
2b6cc8d9c,1652698.75
2b6d74797,4451505.0
2b6e1bed5,1677115.125
2b721e052,2295009.25
2b72ae4f9,1341999.0
2b73bb30a,1471783.75
2b743b1f3,3679178.5
2b7495d39,1677115.125
2b74ff91c,1861609.625
2b762134e,1518627.75
2b781056a,1705239.125
2b7972a46,5873477.0
2b7f32062,2019259.375
2b7f401a2,2301066.75
2b81d4ab3,1677115.125
2b8495f2e,1876299.875
2b8534826,2677820.75
2b871e772,12271804.0
2b8908cdf,1669552.625
2b8a6969e,1677115.125
2b8ffc34b,1677115.125
2b913291b,2076330.125
2b9161838,1127965.875
2b92a66fa,1720346.75
2b945b72d,1909036.125
2b9592c4a,1529738.75
2b9607158,3183410.5
2b970f3b1,1582448.625
2b98b05aa,1698011.125
2b996afa1,1677115.125
2b9a54997,3056785.25
2b9a5db78,1677115.125
2b9baa5d4,2240870.75
2b9be6390,760539.9375
2b9d75a99,5644020.0
2b9d90d5b,1850765.375
2ba06e433,1677115.125
2ba0cf506,1612825.875
2ba0e7f4e,1837324.375
2ba2a3e14,1677115.125
2ba513bc0,1677115.125
2ba636c06,4816673.0
2ba76c7d3,1639066.5
2ba8e3cc6,1711133.0
2baad068d,1860095.875
2bac6af47,1611778.75
2baca4d22,1677115.125
2badefb85,2331557.25
2baed6d92,1601361.75
2bafd02fd,679632.4375
2bb006dcd,1799618.375
2bb141710,2786041.5
2bb310081,1899373.25
2bb899801,1662931.0
2bb8bf3c4,1900279.25
2bb99b26d,2027508.625
2bb9ebb4b,2422471.5
2bbb4de19,284067.75
2bbbffbe4,1177152.75
2bbdc0df4,2747219.75
2bbf003dc,4907988.5
2bbf1aadd,2231240.5
2bbf5bebe,1186510.875
2bbf6541c,1610695.375
2bbf858b0,16662601.0
2bbf93557,1427265.0
2bc18317f,1415572.0
2bc2e7bc5,1571260.375
2bc479ea7,1665184.5
2bc9329e1,5025006.0
2bcc30c9a,1638275.75
2bd03eca3,1439311.375
2bd35796b,5092634.0
2bd437a00,1663126.125
2bd45c75d,1672877.25
2bd49084f,2041939.875
2bd56ecc2,1677115.125
2bd7662b9,1759094.0
2bd8bb688,1496194.75
2bdc55feb,1524562.75
2bdca1af8,4828580.5
2bdd0e3cc,4641873.5
2bdd20105,4876905.0
2bdddb5a4,1859906.0
2bddf0e4b,1409188.75
2bdf517e8,1438200.0
2be093dd0,1714514.25
2be4b643b,1642216.125
2be4ed1f1,1599833.75
2be50759f,1248339.75
2be553f1f,1677115.125
2be6af9de,1630368.875
2bea17edc,5066847.5
2beb14ba7,2152491.75
2bebbf402,1547579.0
2bec02483,1610807.5
2beea9d11,1909646.125
2bf084558,11827323.0
2bf175df7,3388920.25
2bf3e063a,2793011.5
2bf40a7cc,2795548.5
2bf4a0758,1700143.5
2bf5ecfe3,1711217.875
2bf657c11,9577912.0
2bf7235ad,2043942.75
2bf74920f,101555.625
2bf767c69,1677115.125
2bf7a4777,6672821.0
2bf82fd9a,8420448.0
2bfb1f8f2,1273342.375
2bfbde036,1482830.625
2bfd56e97,1690257.625
2bfd7d550,1677115.125
2bfe65254,3265224.5
2c036d828,1336175.625
2c0469dfa,6567596.0
2c0514b26,707767.625
2c0555a43,1677115.125
2c06cf72e,1646035.625
2c071005b,5283219.0
2c08913a6,1091200.625
2c0b96de9,1557543.625
2c0bdf097,1677115.125
2c0c94544,1872810.25
2c0d53e02,1677115.125
2c1054566,3298915.75
2c108a178,1458141.125
2c12d7fa7,1677115.125
2c147872a,964442.375
2c15906ad,1542557.375
2c19878a3,1677115.125
2c1b70250,1478200.875
2c1c4a1d0,5851276.0
2c1e7d13c,2184877.25
2c1eeda63,1936229.375
2c1fa959f,3256644.25
2c2148831,1891654.375
2c21aeb7d,1608477.25
2c222028b,1603744.375
2c24220df,1615456.625
2c25fdbe5,1013027.5625
2c277b7d1,2426538.5
2c299abf3,1464564.5
2c2c4b658,1332306.125
2c2da516a,3355349.5
2c2f42a22,1672441.75
2c31f4074,2082392.25
2c32981ad,1693100.25
2c3388e3a,4887688.5
2c341bd2f,1553188.625
2c34b9a3d,1543678.75
2c36e0e56,1667859.375
2c37a9a66,1646026.25
2c3a0394e,963167.5
2c3b9eb48,1656053.0
2c3cd1f97,1607420.75
2c3d00fa4,1729171.375
2c3ee9e5e,1433296.75
2c3efef14,288191.90625
2c425a6f4,1379254.5
2c439c560,1677115.125
2c443c6ba,564476.6875
2c445cd32,1844105.625
2c48ddd4f,1652359.875
2c49e7489,1419721.125
2c4af922f,1045590.3125
2c514ed77,3850693.25
2c53d6c18,1656830.125
2c573b17f,1677115.125
2c57f368f,1677115.125
2c58085ef,1696310.0
2c585190e,1079538.375
2c59b2b92,1294739.75
2c5afdf4d,1194583.5
2c5b0c0a3,4999742.5
2c5e902e8,3119180.25
2c618174b,1844125.0
2c625f2df,1138060.125
2c633049c,2074469.625
2c6332f1a,1689830.5
2c63b1eb9,677885.375
2c64d3553,2043882.25
2c64edded,1608316.25
2c66cc4e7,1260650.5
2c67ab090,3100880.5
2c6a6b7c1,1677115.125
2c6a7718a,1149845.625
2c6b4cbc4,2429481.75
2c6c8bc0c,1154998.0
2c6cbd82c,2852265.75
2c6cfcd12,1677115.125
2c6d3b6ff,1876466.25
2c6ecd0d9,1600697.5
2c71c7ddc,1533548.25
2c723f32a,1599121.375
2c728bfea,5318296.5
2c72aa358,4547908.5
2c737c1a8,2449400.5
2c73f9ca0,1747241.625
2c7404d6a,20718400.0
2c788eb58,179621.171875
2c79236a1,1677115.125
2c79be219,2070747.75
2c7cacb07,1086315.375
2c7fd6c45,1549696.875
2c8000c24,1469193.5
2c8229acb,15351947.0
2c8419616,2293849.5
2c8427729,3155295.25
2c8875449,1640553.75
2c88e4cc1,800254.0
2c89ecb0b,1611365.25
2c89f9bd5,1677115.125
2c8ad6273,1693735.0
2c8b3eb98,1556131.75
2c8b9deaa,1677260.625
2c8bfb15f,1677115.125
2c8e0d3e2,468321.5
2c93e9373,1953674.125
2c949e6d6,1677115.125
2c94e5b0f,4534846.5
2c9532e90,2140935.0
2c96c481e,1656438.375
2c98fa51a,4690042.5
2c9944041,1677115.125
2c9a22904,2352272.25
2c9b65d41,4346246.5
2c9b6823e,1486694.875
2c9b722ae,1649205.0
2c9deb058,1590403.625
2c9ea7d07,1003290.9375
2c9f6151f,1677115.125
2c9fa1216,1950390.25
2ca1d269a,2637688.0
2ca22452c,5094718.0
2ca2510c8,1677115.125
2ca8cab96,1695367.125
2caa2dd48,2279952.5
2cab5a0c6,1603277.875
2cac28cfe,6409403.5
2cac342d2,1677115.125
2cace1a70,2628725.5
2cad248ef,1704416.375
2caf1e405,3837294.25
2caf665bf,1656804.875
2cb02c9bc,1677115.125
2cb1b040a,1931653.5
2cb2bbc75,1295915.875
2cb4f1fbd,3401892.0
2cb8e3537,2478112.5
2cbb66917,2358631.5
2cbc3c156,1698905.25
2cbd7a5f9,2799467.75
2cbe074b4,1716292.5
2cbe7897e,3504745.5
2cc217065,1572840.625
2cc26110c,1337189.125
2cc395962,1210997.875
2cc439071,4799492.0
2cc48098f,1190463.125
2cc4cdfda,1577676.5
2cc58ca7e,1533663.875
2cc5d9889,6378025.5
2cc94ee21,2685728.5
2cc96c7a0,1423384.25
2cc9e35f3,3767110.25
2ccc619dd,2100492.75
2ccd6f072,2155515.5
2ccdec9e4,2322988.0
2cce8ced2,1336253.375
2ccef2262,1677115.125
2ccf768da,1843783.75
2cd24f611,1605775.25
2cdbbcefe,4483151.0
2cdcf0e1c,1677115.125
2cdd0f636,1677115.125
2cdda2867,1016344.75
2cddb027e,3986358.75
2cddb0546,2845462.5
2cddb4e9d,1669535.0
2cde95105,4128520.5
2cdefd5e0,1570154.875
2ce057c73,2936857.0
2ce189735,1677115.125
2ce4c9049,1729766.75
2ce4d8cf9,911365.25
2ce4fa1a8,2860012.25
2ce53674d,1749173.875
2ce577f37,1656053.0
2ce59d229,1503721.875
2ce769c86,1242761.625
2ce7d1b29,2154884.5
2cea8a95a,1773274.625
2ceac8c02,1969543.5
2cebf42bb,1593011.5
2cec2bd78,1682831.625
2ced8d3e2,2087384.875
2cedd9ca2,2774822.5
2cee8eddf,1708983.5
2cef1d22f,1507518.25
2cf0f983f,3359441.5
2cf198175,1677115.125
2cf540e95,1476034.375
2cf583950,1560978.75
2cf5ac456,1758034.125
2cf82314b,5407583.5
2cf8f0260,1706257.375
2cf9ab25a,1370481.5
2cfbae334,1492328.625
2cfbb2a79,2551955.5
2cfded275,1632776.0
2cfecc2f9,1444349.5
2d0178fa1,2776410.75
2d0338bec,2602194.0
2d04d370e,1389361.75
2d05cce15,1607327.25
2d0714e7f,1677387.0
2d09ad5c1,1677115.125
2d0a10418,5680366.5
2d0b5ba5f,3625784.25
2d0c2f438,1677115.125
2d0ceb0cd,1581259.875
2d0d080a9,3226512.5
2d0e0dfbf,5022672.5
2d0e1044a,1677115.125
2d0e1aead,1308703.125
2d0e639d0,2830379.5
2d10ef238,1498240.875
2d1388406,1750095.0
2d14c35e8,711534.5
2d14d43ca,2682452.25
2d169ad5f,1293974.5
2d1bc36ae,1683279.375
2d1d71f7d,1677115.125
2d1e0f16f,1677115.125
2d2073c18,108917.09375
2d20ac340,3705846.25
2d25cdb00,1619135.125
2d27501a1,1436882.5
2d292de8b,1178867.125
2d29f4ed0,1695194.25
2d2a71bbb,1459970.875
2d2b354e8,585200.0625
2d2d9a1c0,2103832.75
2d2ff646c,1369636.125
2d320ab94,1420123.375
2d325099c,1437296.375
